timestamp,exchange,period,instrument,base,quote,price
2022-12-13 11:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1287.09161053682
2022-12-13 12:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1288.04984242849
2022-12-13 12:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1287.85292493961
2022-12-13 12:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1293.5212896315
2022-12-13 12:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1293.50975809183
2022-12-13 13:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1292.03763137606
2022-12-13 13:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1290.7193401275
2022-12-13 13:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1296.32288831468
2022-12-13 13:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1339.04217486374
2022-12-13 14:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1337.62920143249
2022-12-13 14:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1339.66140594864
2022-12-13 14:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1340.82421750833
2022-12-13 14:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1334.79756337363
2022-12-13 15:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1333.89631921198
2022-12-13 15:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1334.74797396552
2022-12-13 15:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1329.40903729516
2022-12-13 15:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1324.94797620791
2022-12-13 16:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1323.87414568051
2022-12-13 16:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1325.78702165416
2022-12-13 16:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1326.0925577738
2022-12-13 16:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1327.35987956393
2022-12-13 17:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.37964238722
2022-12-13 17:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.52552257511
2022-12-13 17:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1318.25771514323
2022-12-13 17:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1313.66352750864
2022-12-13 18:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1309.57011425853
2022-12-13 18:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1311.14821032787
2022-12-13 18:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1315.17843585911
2022-12-13 18:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1318.87063998462
2022-12-13 19:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1315.34090966749
2022-12-13 19:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1316.45616264362
2022-12-13 19:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1315.32492249426
2022-12-13 19:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1316.99396203476
2022-12-13 20:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1317.32368277318
2022-12-13 20:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1313.41678188456
2022-12-13 20:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1314.7892493886
2022-12-13 20:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1316.67673985789
2022-12-13 21:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1318.83520580422
2022-12-13 21:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1319.08522457533
2022-12-13 21:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1318.45476935468
2022-12-13 21:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1318.56386731004
2022-12-13 22:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1320.77142378548
2022-12-13 22:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1320.25727472352
2022-12-13 22:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1317.27183589093
2022-12-13 22:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1315.76755026704
2022-12-13 23:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1319.01452503741
2022-12-13 23:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1319.6051308252
2022-12-13 23:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1320.44251511502
2022-12-13 23:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1321.60224692199
2022-12-14 00:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1319.75039433457
2022-12-14 00:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1321.18012691821
2022-12-14 00:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1318.26830400902
2022-12-14 00:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1323.51472000202
2022-12-14 01:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1324.29273304382
2022-12-14 01:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.50293109431
2022-12-14 01:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1320.89253216952
2022-12-14 01:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1320.87991209991
2022-12-14 02:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1320.60684260875
2022-12-14 02:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1319.97142565498
2022-12-14 02:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1318.69436179423
2022-12-14 02:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1317.90501388196
2022-12-14 03:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1319.39183810683
2022-12-14 03:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.18363149325
2022-12-14 03:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.47075815302
2022-12-14 03:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1320.92541624604
2022-12-14 04:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1320.36081575887
2022-12-14 04:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1319.74870648509
2022-12-14 04:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1318.70418733901
2022-12-14 04:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1318.50942402186
2022-12-14 05:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1318.68494689396
2022-12-14 05:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1318.89718128385
2022-12-14 05:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1318.18249231375
2022-12-14 05:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1317.57178698481
2022-12-14 06:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1318.50738795069
2022-12-14 06:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1320.50117526959
2022-12-14 06:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1319.29241149671
2022-12-14 06:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1320.15556950968
2022-12-14 07:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1321.78349750599
2022-12-14 07:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.35396646935
2022-12-14 07:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1323.78270173445
2022-12-14 07:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.79814224857
2022-12-14 08:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.43937696303
2022-12-14 08:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1321.82332386077
2022-12-14 08:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.20857441983
2022-12-14 08:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1323.68325986774
2022-12-14 09:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1323.1158997266
2022-12-14 09:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1323.71963310294
2022-12-14 09:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.25745211101
2022-12-14 09:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1320.41119056827
2022-12-14 10:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1319.99931050333
2022-12-14 10:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1321.19676709103
2022-12-14 10:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.93161469012
2022-12-14 10:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.42572091286
2022-12-14 11:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1322.2167347219
2022-12-14 11:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1325.71048214387
2022-12-14 11:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1326.44552329987
2022-12-14 11:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1324.2577888918
2022-12-14 12:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1325.03559761041
2022-12-14 12:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1327.87508464292
2022-12-14 12:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1329.15211219309
2022-12-14 12:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1331.20486218056
2022-12-14 13:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1330.57661194134
2022-12-14 13:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1330.87074051141
2022-12-14 13:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1331.45280875383
2022-12-14 13:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1327.02691109223
2022-12-14 14:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1327.18911650624
2022-12-14 14:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1328.63733311677
2022-12-14 14:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1330.29118862419
2022-12-14 14:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1334.55535899069
2022-12-14 15:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1339.29685832267
2022-12-14 15:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1339.53356317101
2022-12-14 15:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1340.6087969206
2022-12-14 15:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1336.98902917623
2022-12-14 16:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1339.74740422101
2022-12-14 16:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1337.89196508479
2022-12-14 16:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1338.39523367082
2022-12-14 16:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1335.60983873532
2022-12-14 17:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1335.84096771612
2022-12-14 17:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1337.59369530009
2022-12-14 17:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1335.68947228788
2022-12-14 17:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1336.3973010982
2022-12-14 18:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1335.56960626133
2022-12-14 18:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1335.58113723274
2022-12-14 18:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1342.33017056125
2022-12-14 18:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1346.41079502529
2022-12-14 19:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1337.84702014775
2022-12-14 19:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1317.53967447777
2022-12-14 19:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1315.63911871995
2022-12-14 19:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1307.80155819214
2022-12-14 20:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1307.76690861718
2022-12-14 20:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1308.99095079374
2022-12-14 20:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1313.38796047954
2022-12-14 20:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1304.6804985453
2022-12-14 21:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1308.80004483854
2022-12-14 21:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1309.47264990494
2022-12-14 21:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1310.87202834667
2022-12-14 21:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1310.41328498459
2022-12-14 22:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1310.67331549719
2022-12-14 22:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1309.19241177428
2022-12-14 22:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1312.05353236061
2022-12-14 22:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1312.11708991779
2022-12-14 23:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1310.92005590639
2022-12-14 23:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1308.97226231459
2022-12-14 23:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1308.68661940979
2022-12-14 23:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1308.07131565282
2022-12-15 00:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1307.47358276039
2022-12-15 00:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1308.60485903662
2022-12-15 00:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1309.75941587147
2022-12-15 00:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1308.07458305248
2022-12-15 01:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1306.27305642314
2022-12-15 01:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1306.0261234989
2022-12-15 01:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1306.90775969913
2022-12-15 01:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1303.63143624017
2022-12-15 02:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1287.36561756074
2022-12-15 02:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1284.69191294941
2022-12-15 02:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1288.53713059757
2022-12-15 02:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1288.88854243114
2022-12-15 03:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1290.00135392263
2022-12-15 03:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1291.90428470277
2022-12-15 03:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1291.93325316941
2022-12-15 03:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1292.66128903368
2022-12-15 04:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1292.29556530994
2022-12-15 04:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1290.74328825082
2022-12-15 04:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1289.34197853028
2022-12-15 04:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1289.62771020439
2022-12-15 05:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1290.27810732517
2022-12-15 05:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1291.49545925367
2022-12-15 05:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1291.12765246907
2022-12-15 05:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1290.814643449
2022-12-15 06:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1290.71742735861
2022-12-15 06:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1290.35897057662
2022-12-15 06:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1291.21679399847
2022-12-15 06:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1290.94265562735
2022-12-15 07:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1290.45121665118
2022-12-15 07:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1289.84518926211
2022-12-15 07:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1289.15004954009
2022-12-15 07:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1290.34220788637
2022-12-15 08:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1288.35409291948
2022-12-15 08:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1288.04337693473
2022-12-15 08:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1286.20989664716
2022-12-15 08:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1287.43103516565
2022-12-15 09:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1285.40982186099
2022-12-15 09:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1284.07468791883
2022-12-15 09:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1286.50266494683
2022-12-15 09:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1285.73844195054
2022-12-15 10:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1286.737503096
2022-12-15 10:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1287.58587738027
2022-12-15 10:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1286.74593176105
2022-12-15 10:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1285.88168881714
2022-12-15 11:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1286.53145486495
2022-12-15 11:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1286.36161060444
2022-12-15 11:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1287.21741319811
2022-12-15 11:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1289.63728797258
2022-12-15 12:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1290.2863478753
2022-12-15 12:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1289.69750904572
2022-12-15 12:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1288.77351510347
2022-12-15 12:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1287.06953862958
2022-12-15 13:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1286.23289846791
2022-12-15 13:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1280.26394006368
2022-12-15 13:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1276.61429707207
2022-12-15 13:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1274.92090892258
2022-12-15 14:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1273.57225402334
2022-12-15 14:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1275.38694613921
2022-12-15 14:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1275.77806392013
2022-12-15 14:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1274.84722972868
2022-12-15 15:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.78155995881
2022-12-15 15:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1271.60077241708
2022-12-15 15:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1272.63569829092
2022-12-15 15:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.7131466205
2022-12-15 16:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1268.62800253773
2022-12-15 16:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.30909544188
2022-12-15 16:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.25898134259
2022-12-15 16:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1268.89639994889
2022-12-15 17:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1268.42253414538
2022-12-15 17:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.01483521784
2022-12-15 17:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1272.29083221007
2022-12-15 17:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1271.76631605763
2022-12-15 18:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1271.01468418789
2022-12-15 18:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1269.52435874536
2022-12-15 18:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1269.21206354242
2022-12-15 18:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1268.97169327955
2022-12-15 19:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1267.67291661637
2022-12-15 19:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1271.820238337
2022-12-15 19:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1271.95872026662
2022-12-15 19:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1274.08819846392
2022-12-15 20:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1274.35494086806
2022-12-15 20:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1274.88621463321
2022-12-15 20:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1274.1729924083
2022-12-15 20:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1273.03232345662
2022-12-15 21:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1272.58059293219
2022-12-15 21:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.66988582048
2022-12-15 21:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1269.75385432918
2022-12-15 21:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1268.21332988814
2022-12-15 22:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1264.87930796264
2022-12-15 22:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1261.9931083568
2022-12-15 22:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1262.43952412002
2022-12-15 22:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1262.23022227095
2022-12-15 23:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1263.16480715739
2022-12-15 23:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1263.99362128437
2022-12-15 23:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1262.36124129857
2022-12-15 23:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1261.7153988041
2022-12-16 00:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1265.90435292334
2022-12-16 00:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1267.46371843009
2022-12-16 00:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1268.94754792032
2022-12-16 00:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.76696358231
2022-12-16 01:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1272.46062628006
2022-12-16 01:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1272.14454834958
2022-12-16 01:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.98447034045
2022-12-16 01:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1269.44934773048
2022-12-16 02:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1268.46751045336
2022-12-16 02:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1269.92985930559
2022-12-16 02:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1269.79730986236
2022-12-16 02:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1271.86460673301
2022-12-16 03:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1271.36604010722
2022-12-16 03:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.9041974007
2022-12-16 03:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1271.55861029924
2022-12-16 03:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.92873886383
2022-12-16 04:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1271.43825319495
2022-12-16 04:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1271.32686980867
2022-12-16 04:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.81805544553
2022-12-16 04:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.22035629384
2022-12-16 05:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.48515959835
2022-12-16 05:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1269.27107211944
2022-12-16 05:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1269.39307472913
2022-12-16 05:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.30341818319
2022-12-16 06:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.64224441185
2022-12-16 06:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1269.4495880192
2022-12-16 06:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1267.87519920284
2022-12-16 06:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1269.37773480652
2022-12-16 07:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1270.58060582607
2022-12-16 07:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1274.16620070098
2022-12-16 07:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1277.82765490762
2022-12-16 07:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1276.93969618783
2022-12-16 08:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1278.40086543869
2022-12-16 08:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1277.2386931778
2022-12-16 08:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1275.65805683479
2022-12-16 08:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1274.42457374248
2022-12-16 09:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1254.79030398934
2022-12-16 09:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1213.0951227518
2022-12-16 09:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1214.44344885684
2022-12-16 09:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1210.40779428897
2022-12-16 10:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1212.53355412741
2022-12-16 10:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1211.80317938895
2022-12-16 10:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1210.93044146255
2022-12-16 10:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1210.68751376204
2022-12-16 11:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1208.79882621615
2022-12-16 11:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1210.2403539876
2022-12-16 11:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1211.65956518777
2022-12-16 11:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1213.10377422846
2022-12-16 12:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1212.12114291488
2022-12-16 12:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1211.4822464731
2022-12-16 12:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1211.85228406218
2022-12-16 12:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1211.85610074368
2022-12-16 13:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1212.29799820227
2022-12-16 13:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1211.52036280943
2022-12-16 13:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1210.60928186524
2022-12-16 13:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1208.59607371958
2022-12-16 14:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1208.56386766723
2022-12-16 14:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1209.33650444195
2022-12-16 14:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1207.78511472814
2022-12-16 14:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1214.50215147527
2022-12-16 15:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1215.79076990722
2022-12-16 15:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1210.29819121857
2022-12-16 15:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1206.18145348197
2022-12-16 15:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1203.58442352383
2022-12-16 16:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1204.12707597585
2022-12-16 16:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1192.82290573945
2022-12-16 16:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1193.90863306111
2022-12-16 16:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1195.04237725997
2022-12-16 17:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1189.49509302321
